crate,name,version,repository,host,extern_c,extern_c_unwind,extern_cpp,matched_files,status
bitnet-cpp-0.0.5,bitnet-cpp,0.0.5,https://github.com/eugenehp/bitnet-cpp-rs,github,2,0,0,2,"extern ""C"""
bitnet-llm-1.0.3,bitnet-llm,1.0.3,https://github.com/CiprianFlorin-Ifrim/bitnet-llm-rs,github,1,0,0,1,"extern ""C"""
blaze-rs-1.0.3,blaze-rs,1.0.3,https://github.com/Aandreba/blaze,github,20,0,0,8,"extern ""C"""
blazesym-0.2.6,blazesym,0.2.6,https://github.com/libbpf/blazesym,github,2,0,0,2,"extern ""C"""
blazesym-c-0.1.10,blazesym-c,0.1.10,https://github.com/libbpf/blazesym,github,35,0,0,6,"extern ""C"""
ble-peripheral-rust-0.2.0,ble-peripheral-rust,0.2.0,https://github.com/rohitsangwan01/ble-peripheral-rust,github,1,0,0,1,"extern ""C"""
blend2d-0.3.0,blend2d,0.3.0,https://github.com/Veykril/blend2d-rs,github,6,0,0,2,"extern ""C"""
block2-0.6.2,block2,0.6.2,https://github.com/madsmtm/objc2,github,5,26,0,6,"extern ""C"" + extern ""C-unwind"""
bluetooth_core-0.0.1,bluetooth_core,0.0.1,https://github.com/ManyMath/bluetooth,github,15,0,0,1,"extern ""C"""
bluster-0.2.0,bluster,0.2.0,https://github.com/dfrankland/bluster,github,13,0,0,3,"extern ""C"""
boing-0.7.0,boing,0.7.0,https://github.com/norepimorphism/boing,github,3,0,0,1,"extern ""C"""
boost-0.0.5+1.90.0,boost,0.0.5+1.90.0,https://github.com/jorenham/boost-rust,github,0,3,0,1,"extern ""C-unwind"""
boppo_wasm-0.1.1,boppo_wasm,0.1.1,https://github.com/boppofun/rust_boppo_wasm,github,1,0,0,1,"extern ""C"""
boring-5.2.0,boring,5.2.0,https://github.com/cloudflare/boring,github,31,0,0,4,"extern ""C"""
boring-vendit-0.0.3,boring-vendit,0.0.3,https://github.com/jay-l-e-e/boring,github,31,0,0,5,"extern ""C"""
boring2-4.15.15,boring2,4.15.15,https://github.com/0x676e67/boring2,github,36,0,0,5,"extern ""C"""
bort-vma-0.3.5,bort-vma,0.3.5,https://github.com/lilly-lizard/bort,github,69,0,0,1,"extern ""C"""
botan-0.14.0,botan,0.14.0,https://github.com/randombit/botan-rs,github,4,0,0,1,"extern ""C"""
brotlic-sys-0.2.2,brotlic-sys,0.2.2,https://github.com/AronParker/brotlic,github,3,0,0,1,"extern ""C"""
browser-window-core-0.2.1,browser-window-core,0.2.1,https://github.com/bamilab/browser-window/tree/master/core,github,7,0,0,3,"extern ""C"""
browser-window-ffi-0.4.1,browser-window-ffi,0.4.1,https://github.com/bamilab/browser-window/tree/master/ffi,github,10,0,0,4,"extern ""C"""
browser_oxide-0.1.3,browser_oxide,0.1.3,https://github.com/yfedoseev/browser_oxide,github,1,0,0,1,"extern ""C"""
bsalign_sys-0.9.12,bsalign_sys,0.9.12,https://github.com/dwpeng/bsalign-rs,github,1163,0,0,1,"extern ""C"""
btls-0.5.6,btls,0.5.6,https://github.com/0x676e67/btls,github,31,0,0,4,"extern ""C"""
butterfly-dl-2.0.0,butterfly-dl,2.0.0,https://github.com/butterfly-osm/butterfly-osm,github,8,0,0,1,"extern ""C"""
bux-e2fs-0.3.0,bux-e2fs,0.3.0,https://github.com/qntx/bux,github,55,0,0,2,"extern ""C"""
bux-gvproxy-0.2.0,bux-gvproxy,0.2.0,https://github.com/qntx/bux,github,6,0,0,3,"extern ""C"""
bux-krun-0.3.0,bux-krun,0.3.0,https://github.com/qntx/bux,github,69,0,0,2,"extern ""C"""
bux-sys-0.1.3,bux-sys,0.1.3,https://github.com/qntx/bux,github,62,0,0,1,"extern ""C"""
c-ares-13.0.0,c-ares,13.0.0,https://github.com/dimbleby/rust-c-ares,github,10,0,0,7,"extern ""C"""
c2pa-c-ffi-0.91.0,c2pa-c-ffi,0.91.0,https://github.com/contentauth/c2pa-rs,github,104,0,0,5,"extern ""C"""
cactus-sys-0.1.0,cactus-sys,0.1.0,https://github.com/hxphsts/cactus-rs,github,1,0,0,1,"extern ""C"""
cadaclysm-sdk-0.7.1,cadaclysm-sdk,0.7.1,https://github.com/rdeioris/cadaclysm-sdk,github,5,0,0,3,"extern ""C"""
cadical-sys-0.7.0,cadical-sys,0.7.0,https://github.com/sirandreww/cadical-sys.git,github,0,0,1,1,"extern ""C++"""
calcit_native_ffi-0.1.3,calcit_native_ffi,0.1.3,https://github.com/calcit-lang/calcit-native-ffi,github,28,0,0,5,"extern ""C"""
cameras-0.3.2,cameras,0.3.2,https://github.com/matthewjberger/cameras,github,0,1,0,1,"extern ""C-unwind"""
camure-ffi-0.1.0,camure-ffi,0.1.0,https://github.com/soehrl/camure-ffi,github,26,0,0,3,"extern ""C"""
capscreen_macos-0.1.3,capscreen_macos,0.1.3,https://github.com/wwog/screencapturekit-rs,github,77,0,0,11,"extern ""C"""
carbonhotkey-0.6.0,carbonhotkey,0.6.0,https://github.com/doom-fish/carbonhotkey-rs,github,11,0,0,6,"extern ""C"""
cardano-client-lib-0.1.0-pre6,cardano-client-lib,0.1.0-pre6,https://github.com/bloxbean/cardano-client-bindings,github,1,0,0,1,"extern ""C"""
cardano-connector-0.5.0,cardano-connector,0.5.0,https://github.com/primetype/cardano-connector,github,4,0,0,2,"extern ""C"""
cargo-php-0.1.21,cargo-php,0.1.21,https://github.com/extphprs/ext-php-rs,github,4,0,0,2,"extern ""C"""
carla-0.14.1,carla,0.14.1,https://github.com/jerry73204/carla-rust,github,4,0,0,2,"extern ""C"""
carla-sys-0.14.1,carla-sys,0.14.1,https://github.com/jerry73204/carla-rust,github,0,0,4,4,"extern ""C++"""
cassandra-cpp-3.0.2,cassandra-cpp,3.0.2,https://github.com/cassandra-rs/cassandra-rs,github,3,0,0,2,"extern ""C"""
cassandra-cpp-sys-1.1.1,cassandra-cpp-sys,1.1.1,https://github.com/cassandra-rs/cassandra-sys-rs,github,631,0,0,3,"extern ""C"""
catch_panic-1.0.0,catch_panic,1.0.0,https://github.com/HermitSocialClub/catch_panic,github,3,0,0,1,"extern ""C"""
catswords-jsrt-0.3.2,catswords-jsrt,0.3.2,1,other,0,0,1,kept,"extern ""C++"""
cbf-chrome-sys-148.0.0-alpha.2,cbf-chrome-sys,148.0.0-alpha.2,https://github.com/cbf-hq/cbf,github,97,0,0,1,"extern ""C"""
cc-lb-pdk-wasmtime-0.1.2,cc-lb-pdk-wasmtime,0.1.2,https://github.com/isac322/cc-lb,github,2,0,0,1,"extern ""C"""
cc-vm-0.1.0,cc-vm,0.1.0,https://github.com/tinyrange/cc,github,2,0,0,1,"extern ""C"""
ccap-rs-1.6.0,ccap-rs,1.6.0,https://github.com/wysaid/CameraCapture,github,2,0,0,1,"extern ""C"""
cccc-pair-sherpa-onnx-1.13.4-cccc.1,cccc-pair-sherpa-onnx,1.13.4-cccc.1,https://github.com/ChesterRa/cccc,github,1,0,0,1,"extern ""C"""
cdivsufsort-2.0.0,cdivsufsort,2.0.0,https://github.com/fasterthanlime/stringsearch,github,1,0,0,1,"extern ""C"""
cdparanoia-0.1.0,cdparanoia,0.1.0,https://git.sr.ht/~agausmann/cdparanoia.rs,sourcehut,3,0,0,2,"extern ""C"""
cec-rs-12.0.2,cec-rs,12.0.2,https://github.com/ssalonen/cec-rs,github,3,0,0,1,"extern ""C"""
cel-cxx-ffi-0.2.5,cel-cxx-ffi,0.2.5,https://github.com/xjasonli/cel-cxx,github,0,0,56,17,"extern ""C++"""
celestia-grpc-1.0.0,celestia-grpc,1.0.0,https://github.com/celestiaorg/lumina,github,2,0,0,2,"extern ""C"""
centolla_get_post_lib-0.1.1,centolla_get_post_lib,0.1.1,https://github.com/fengdotdev/centolla_get_post_lib,github,4,0,0,1,"extern ""C"""
ceph-rbd-0.3.2,ceph-rbd,0.3.2,https://github.com/cholcombe973/ceph-rbd,github,1,0,0,1,"extern ""C"""
cfasttext-sys-0.7.8,cfasttext-sys,0.7.8,https://github.com/messense/fasttext-rs,github,1,0,0,1,"extern ""C"""
cfile-0.5.1,cfile,0.5.1,https://github.com/flier/rust-cfile,github,4,0,0,3,"extern ""C"""
cgevents-0.11.0,cgevents,0.11.0,https://github.com/doom-fish/cgevents-rs,github,24,0,0,18,"extern ""C"""
cglue-0.3.5,cglue,0.3.5,https://github.com/h33p/cglue,github,68,1,0,13,"extern ""C"" + extern ""C-unwind"""
cglue-gen-0.3.2,cglue-gen,0.3.2,https://github.com/h33p/cglue,github,2,1,0,1,"extern ""C"" + extern ""C-unwind"""
chaser-cf-0.2.1,chaser-cf,0.2.1,https://github.com/ccheshirecat/chaser-cf,github,10,0,0,1,"extern ""C"""
chaser-util-0.1.2,chaser-util,0.1.2,https://github.com/ryotti1225/chaser-utils,github,5,0,0,1,"extern ""C"""
chemapp_rs-1.0.0,chemapp_rs,1.0.0,https://github.com/evnekdev/chemapp_rs,github,75,0,0,1,"extern ""C"""
chematic-wasm-1.0.24,chematic-wasm,1.0.24,https://github.com/kent-tokyo/chematic,github,1,0,0,1,"extern ""C"""
chilkat-11.6.1,chilkat,11.6.1,https://www.chilkatsoft.com/rust.asp,other,4,0,0,1,"extern ""C"""
chillffi-0.4.0,chillffi,0.4.0,https://github.com/rts-lang/chillffi,github,2,0,0,2,"extern ""C"""
chmlib-1.0.0,chmlib,1.0.0,https://github.com/Michael-F-Bryan/chmlib,github,1,0,0,1,"extern ""C"""
chrome-sys-0.2.0,chrome-sys,0.2.0,https://github.com/aspectron/chrome-sys,github,7,0,0,7,"extern ""C"""
chtypes-0.3.0,chtypes,0.3.0,https://github.com/wave-rf/chtypes,github,25,0,0,1,"extern ""C"""
chuk-mcp-0.2.0,chuk-mcp,0.2.0,https://github.com/IBM/chuk-mcp-rs,github,1,0,0,1,"extern ""C"""
cimpl-0.3.1,cimpl,0.3.1,https://github.com/gpeacock/cimpl,github,9,0,0,2,"extern ""C"""
cityjson-index-ffi-core-0.11.0,cityjson-index-ffi-core,0.11.0,https://github.com/3DGI/cityjson,github,27,0,0,1,"extern ""C"""
cityjson-lib-ffi-core-0.11.0,cityjson-lib-ffi-core,0.11.0,https://github.com/3DGI/cityjson,github,152,0,0,1,"extern ""C"""
cjson-bindings-0.6.5,cjson-bindings,0.6.5,https://github.com/HiHappyGarden/cjson-bindings,github,7,0,0,3,"extern ""C"""
cl-sys-0.4.3,cl-sys,0.4.3,https://github.com/cogciprocate/ocl/tree/master/cl-sys,github,15,0,0,7,"extern ""C"""
cl3-0.13.1,cl3,0.13.1,https://github.com/kenba/cl3,github,25,0,0,7,"extern ""C"""
clack-common-0.2.0,clack-common,0.2.0,https://github.com/prokopyl/clack,github,6,0,0,2,"extern ""C"""
clack-extensions-0.2.0,clack-extensions,0.2.0,https://github.com/prokopyl/clack,github,129,0,0,47,"extern ""C"""
clack-host-0.2.0,clack-host,0.2.0,https://github.com/prokopyl/clack,github,6,0,0,3,"extern ""C"""
clack-plugin-0.2.0,clack-plugin,0.2.0,https://github.com/prokopyl/clack,github,24,0,0,7,"extern ""C"""
clamav-async-0.4.0,clamav-async,0.4.0,https://github.com/Cisco-Talos/clamav-async-rs,github,11,0,0,4,"extern ""C"""
clamav-rs-0.5.5,clamav-rs,0.5.5,https://github.com/zaddach/clamav-rs,github,1,0,0,1,"extern ""C"""
clankers-ffi-0.1.6,clankers-ffi,0.1.6,https://github.com/PvRao-29/clankeRS,github,35,0,0,5,"extern ""C"""
clfft-0.3.3,clfft,0.3.3,https://github.com/liebharc/clfft,github,2,0,0,1,"extern ""C"""
clickhouse-c-rs-0.2.1,clickhouse-c-rs,0.2.1,https://github.com/ClickHouse/clickhouse-c-rs,github,45,0,0,8,"extern ""C"""
clingo-0.8.0,clingo,0.8.0,https://github.com/potassco/clingo-rs,github,80,0,0,3,"extern ""C"""
clips-0.4.0,clips,0.4.0,https://github.com/mtsr/clips-rs,github,1,0,0,1,"extern ""C"""
clips-bindings-0.1.1+clips-6.4.2,clips-bindings,0.1.1+clips-6.4.2,https://github.com/exlee/clips-bindings,github,35,0,0,9,"extern ""C"""
cloudkit-0.4.0,cloudkit,0.4.0,https://github.com/doom-fish/cloudkit-rs,github,8,0,0,4,"extern ""C"""
clow-0.1.6,clow,0.1.6,https://github.com/LateinCecer/clow,github,5,0,0,5,"extern ""C"""
cnproc-0.2.1,cnproc,0.2.1,1,other,0,0,1,kept,"extern ""C++"""
cobalt_renderer-0.1.0,cobalt_renderer,0.1.0,https://github.com/CobaltRenderer/Cobalt-rs,github,1,0,0,1,"extern ""C"""
cobyla-1.0.4,cobyla,1.0.4,https://github.com/relf/cobyla/,github,44,0,0,2,"extern ""C"""
cobyla-argmin-1.0.0,cobyla-argmin,1.0.0,https://github.com/relf/cobyla-argmin/,github,15,0,0,1,"extern ""C"""
code-mesh-wasm-0.1.0,code-mesh-wasm,0.1.0,https://github.com/ruvnet/code-mesh,github,1,0,0,1,"extern ""C"""
code-native-2.8.3,code-native,2.8.3,https://github.com/codelovesme/code,github,12,0,0,1,"extern ""C"""
codecpod-0.3.1,codecpod,0.3.1,https://github.com/zhoukezi/codecpod,github,7,0,0,3,"extern ""C"""
colibri-stateless-3.0.0,colibri-stateless,3.0.0,https://github.com/corpus-core/colibri-stateless,github,7,0,0,2,"extern ""C"""
combs-mesh-ffi-0.2.3,combs-mesh-ffi,0.2.3,https://github.com/asqrzk/CombsEngine,github,12,0,0,2,"extern ""C"""
common-crypto-0.3.0,common-crypto,0.3.0,https://github.com/steven-joruk/common-crypto,github,3,0,0,3,"extern ""C"""
compress-utils-0.8.0,compress-utils,0.8.0,https://github.com/dupontcyborg/compress-utils,github,1,0,0,1,"extern ""C"""
compression-rs-0.3.0,compression-rs,0.3.0,https://github.com/doom-fish/compression-rs,github,44,0,0,13,"extern ""C"""
conform-ffi-0.1.0,conform-ffi,0.1.0,https://github.com/OffeneDatenmodellierung/open-spec-conform,github,14,0,0,6,"extern ""C"""
contacts-0.4.0,contacts,0.4.0,https://github.com/doom-fish/contacts-rs,github,13,0,0,10,"extern ""C"""
coolprop-sys-8.0.0,coolprop-sys,8.0.0,https://github.com/portyanikhin/rfluids,github,68,0,0,1,"extern ""C"""
copt-solver-0.1.1,copt-solver,0.1.1,https://github.com/fluxlinkage/rust-copt-solver,github,3,0,0,1,"extern ""C"""
copycopy-0.3.6,copycopy,0.3.6,https://github.com/sincekmori/copycopy,github,0,1,0,1,"extern ""C-unwind"""
core_bluetooth-0.1.0,core_bluetooth,0.1.0,https://github.com/pingw33n/rust_core_bluetooth,github,1,0,0,1,"extern ""C"""
coreanimation-rs-0.6.0,coreanimation-rs,0.6.0,https://github.com/doom-fish/coreanimation-rs,github,23,0,0,7,"extern ""C"""
corebluetooth-rs-0.4.0,corebluetooth-rs,0.4.0,https://github.com/doom-fish/corebluetooth-rs,github,28,0,0,18,"extern ""C"""
coredata-0.4.0,coredata,0.4.0,https://github.com/doom-fish/coredata-rs,github,53,0,0,29,"extern ""C"""
corehaptics-0.4.0,corehaptics,0.4.0,https://github.com/doom-fish/corehaptics-rs,github,26,0,0,9,"extern ""C"""
coreimage-0.5.0,coreimage,0.5.0,https://github.com/doom-fish/coreimage-rs,github,33,0,0,24,"extern ""C"""
corelocation-rs-0.4.0,corelocation-rs,0.4.0,https://github.com/doom-fish/corelocation-rs,github,14,0,0,5,"extern ""C"""
coremidi-rs-0.6.0,coremidi-rs,0.6.0,https://github.com/doom-fish/coremidi-rs,github,51,0,0,15,"extern ""C"""
coreml-0.4.0,coreml,0.4.0,https://github.com/doom-fish/coreml-rs,github,42,0,0,26,"extern ""C"""
corespotlight-0.4.0,corespotlight,0.4.0,https://github.com/doom-fish/corespotlight-rs,github,35,0,0,5,"extern ""C"""
coretext-rs-0.8.0,coretext-rs,0.8.0,https://github.com/doom-fish/coretext-rs,github,24,0,0,6,"extern ""C"""
corewlan-0.3.0,corewlan,0.3.0,https://github.com/doom-fish/corewlan-rs,github,34,0,0,12,"extern ""C"""
corteq-onepassword-0.1.5,corteq-onepassword,0.1.5,https://github.com/trendium-labs/corteq-onepassword,github,10,0,0,1,"extern ""C"""
cortext-1.3.1,cortext,1.3.1,https://github.com/augmem/cortext.rs,github,49,0,0,2,"extern ""C"""
cow-sdk-browser-wallet-0.1.0-alpha.1,cow-sdk-browser-wallet,0.1.0-alpha.1,https://github.com/0xSymbiome/cow-rs,github,2,0,0,2,"extern ""C"""
cp2k-rs-0.3.1,cp2k-rs,0.3.1,https://gitlab.git.nrw/uni-ms/ag-salinga/cp2k-rs,gitlab,4,0,0,3,"extern ""C"""
cp_sat-0.4.1,cp_sat,0.4.1,https://github.com/KardinalAI/cp_sat,github,1,0,0,1,"extern ""C"""
cpdb-sys-0.1.1,cpdb-sys,0.1.1,https://github.com/OpenPrinting/cpdb-rs,github,8,0,0,3,"extern ""C"""
cpu-instructions-reader-0.2.1,cpu-instructions-reader,0.2.1,https://github.com/shadow3aaa/cpu-instructions-reader,github,1,0,0,1,"extern ""C"""
cpu_cycles_reader-1.2.0,cpu_cycles_reader,1.2.0,https://github.com/shadow3aaa/cpu-cycles-reader,github,1,0,0,1,"extern ""C"""
cpython-0.7.2,cpython,0.7.2,https://github.com/dgrunwald/rust-cpython.git,github,32,0,0,6,"extern ""C"""
crabgrind-0.3.1,crabgrind,0.3.1,https://github.com/2dav/crabgrind,github,1,0,0,1,"extern ""C"""
crankit-game-loop-0.2.0,crankit-game-loop,0.2.0,https://github.com/jcornaz/crankit-game-loop,github,1,0,0,1,"extern ""C"""
crashpad-rs-0.2.7,crashpad-rs,0.2.7,https://github.com/bahamoth/crashpad-rs,github,4,0,0,1,"extern ""C"""
crashpad-rs-sys-0.2.7,crashpad-rs-sys,0.2.7,https://github.com/bahamoth/crashpad-rs,github,1,0,0,1,"extern ""C"""
craton-hsm-0.10.1,craton-hsm,0.10.1,https://github.com/craton-co/craton-hsm-core,github,142,0,0,3,"extern ""C"""
creamui-dynamic-0.1.1,creamui-dynamic,0.1.1,https://github.com/sammwyy/creamui,github,49,0,0,4,"extern ""C"""
creamui-ffi-0.1.1,creamui-ffi,0.1.1,https://github.com/sammwyy/creamui,github,91,0,0,2,"extern ""C"""
crispasr-0.8.36,crispasr,0.8.36,https://github.com/CrispStrobe/CrispASR,github,4,0,0,1,"extern ""C"""
crlibm-0.2.0,crlibm,0.2.0,https://github.com/Chris00/rust-crlibm,github,1,0,0,1,"extern ""C"""
croaring-2.8.0,croaring,2.8.0,https://github.com/RoaringBitmap/croaring-rs.git,github,14,0,0,3,"extern ""C"""
cronet-0.2.0,cronet,0.2.0,https://github.com/MiChongs/cronet-rs,github,25,0,0,9,"extern ""C"""
crustabri_ipafair-1.2.0,crustabri_ipafair,1.2.0,https://github.com/crillab/crustabri_ipafair,github,14,0,0,1,"extern ""C"""
cryptoki-sys-0.5.0,cryptoki-sys,0.5.0,https://github.com/parallaxsecond/rust-cryptoki,github,2556,0,0,12,"extern ""C"""
cryptokit-rs-0.3.0,cryptokit-rs,0.3.0,https://github.com/doom-fish/cryptokit-rs,github,2,0,0,2,"extern ""C"""
cryptotokenkit-rs-0.4.0,cryptotokenkit-rs,0.4.0,https://github.com/doom-fish/cryptotokenkit-rs,github,47,0,0,18,"extern ""C"""
cscript-ffi-0.4.0,cscript-ffi,0.4.0,https://github.com/Elvis-codeur/general-simulator,github,11,0,0,1,"extern ""C"""
csound-sys-0.1.2,csound-sys,0.1.2,https://github.com/neithanmo/csound-rs,github,29,0,0,1,"extern ""C"""
cstring-array-0.1.1,cstring-array,0.1.1,https://github.com/RAprogramm/cstring-array,github,4,0,0,2,"extern ""C"""
ct2rs-0.10.1,ct2rs,0.10.1,https://github.com/jkawamoto/ctranslate2-rs,github,0,0,7,7,"extern ""C++"""
ctoon-0.7.0,ctoon,0.7.0,https://github.com/mohammadraziei/ctoon,github,1,0,0,1,"extern ""C"""
ctp-dyn-0.1.8,ctp-dyn,0.1.8,https://github.com/pseudocodes/ctp2rs/tree/master/ctp-dyn,github,9,0,0,2,"extern ""C"""
ctp-rs-0.4.0+ctp.6.7.13.darwin.6.7.7,ctp-rs,0.4.0+ctp.6.7.13.darwin.6.7.7,https://github.com/rn7s2/ctp-rs.git,github,0,0,2,1,"extern ""C++"""
ctp-rust-1.0.3,ctp-rust,1.0.3,https://github.com/deepissue/ctp-rust,github,171,0,0,3,"extern ""C"""
ctp2rs-0.1.9,ctp2rs,0.1.9,https://github.com/pseudocodes/ctp2rs/tree/master/ctp-dyn,github,486,0,0,5,"extern ""C"""
cu-sys-0.1.0,cu-sys,0.1.0,https://github.com/semtexzv/cu,github,625,0,0,1,"extern ""C"""
cuba-0.2.4,cuba,0.2.4,https://github.com/benruijl/cuba,github,11,0,0,1,"extern ""C"""
cubeb-0.38.0,cubeb,0.38.0,https://github.com/mozilla/cubeb-rs,github,3,0,0,1,"extern ""C"""
cubeb-backend-0.38.0,cubeb-backend,0.38.0,https://github.com/mozilla/cubeb-rs,github,49,0,0,3,"extern ""C"""
cubeb-core-0.38.0,cubeb-core,0.38.0,https://github.com/mozilla/cubeb-rs,github,2,0,0,2,"extern ""C"""
cudarc-0.19.10,cudarc,0.19.10,https://github.com/chelsea0x3b/cudarc,github,6718,0,0,21,"extern ""C"""
cudf-cxx-0.3.1,cudf-cxx,0.3.1,0,other,0,62,62,kept,"extern ""C-unwind"" + extern ""C++"""
cue-sdk-0.1.1,cue-sdk,0.1.1,https://github.com/scottroemeschke/cue-sdk-rust,github,11,0,0,1,"extern ""C"""
curl-0.4.50,curl,0.4.50,https://github.com/alexcrichton/curl-rust,github,18,0,0,5,"extern ""C"""
curl-openssl-1-0.4.49,curl-openssl-1,0.4.49,https://github.com/merl-twin/curl-rust/tree/curl-8.17,github,18,0,0,5,"extern ""C"""
cvode-wrap-0.1.3,cvode-wrap,0.1.3,https://gitlab.inria.fr/InBio/Public/cvode-rust-wrap/,gitlab,6,0,0,2,"extern ""C"""
cxl_rs-0.0.5,cxl_rs,0.0.5,https://gitlab.com/bwidawsk-cxl/cxl_rs,gitlab,3,0,0,2,"extern ""C"""
cxx-1.0.202,cxx,1.0.202,https://github.com/dtolnay/cxx,github,72,0,69,61,"extern ""C"" + extern ""C++"""
cxx-qt-0.10.0,cxx-qt,0.10.0,https://github.com/KDAB/cxx-qt/,github,0,0,4,3,"extern ""C++"""
cyclonedds-3.0.1,cyclonedds,3.0.1,https://github.com/mzet97/cyclonedds-rust,github,14,0,0,5,"extern ""C"""
cyclors-0.4.0,cyclors,0.4.0,https://github.com/ZettaScaleLabs/cyclors,github,1,0,0,1,"extern ""C"""
cydia-substrate-rs-0.1.0,cydia-substrate-rs,0.1.0,https://github.com/AchileDev/cydia-substrate-rs,github,29,0,0,7,"extern ""C"""
d-major-0.0.0,d-major,0.0.0,https://codeberg.org/cosmicexplorer/ignoramus,codeberg,4,0,0,1,"extern ""C"""
d3xx-0.0.3,d3xx,0.0.3,https://github.com/mtmk-ee/d3xx,github,1,0,0,1,"extern ""C"""
d4rt_rs-0.1.5,d4rt_rs,0.1.5,https://github.com/tachibana-shin/d4rt_rs,github,1,0,0,1,"extern ""C"""
dace-0.3.1,dace,0.3.1,https://github.com/giovannipurpura/dace-rs/,github,1,0,0,1,"extern ""C"""
dactyl-db-0.10.0,dactyl-db,0.10.0,https://github.com/DecapodLabs/dactyl,github,29,0,0,1,"extern ""C"""
daku-0.5.0,daku,0.5.0,https://github.com/ardaku/daku,github,3,0,0,2,"extern ""C"""
danmuji-sdk-0.1.3,danmuji-sdk,0.1.3,https://github.com/lightsing/danmuji-sdk-rs,github,23,0,0,3,"extern ""C"""
daos-rs-0.1.0,daos-rs,0.1.0,https://github.com/ustc-leofs/daos-rs,github,27,0,0,1,"extern ""C"""
darra-ethercat-master-2.9.140,darra-ethercat-master,2.9.140,https://ethercat.darra.xyz,other,41,0,0,8,"extern ""C"""
dart-0.1.1,dart,0.1.1,https://github.com/OptimisticPeach/dart_rs,github,39,0,0,4,"extern ""C"""
darwin-metrics-0.1.5,darwin-metrics,0.1.5,https://github.com/sm-moshi/darwin-metrics,github,11,0,0,4,"extern ""C"""
databricks-zerobus-ingest-sdk-2.10.0,databricks-zerobus-ingest-sdk,2.10.0,https://github.com/databricks/zerobus-sdk,github,2,0,0,1,"extern ""C"""
datacollect-rs-0.1.1,datacollect-rs,0.1.1,2,other,0,0,1,kept,"extern ""C++"""
dbsdk-rs-0.1.19,dbsdk-rs,0.1.19,https://github.com/GlaireDaggers/DBSDK-Rust,github,2,0,0,2,"extern ""C"""
dbus-0.9.12,dbus,0.9.12,https://github.com/diwic/dbus-rs,github,8,0,0,3,"extern ""C"""
dbusmenu-glib-0.1.0,dbusmenu-glib,0.1.0,https://github.com/ralismark/dbusmenu-rs,github,30,0,0,3,"extern ""C"""
dbusmenu-glib-sys-0.1.0,dbusmenu-glib-sys,0.1.0,https://github.com/ralismark/dbusmenu-rs,github,45,0,0,1,"extern ""C"""
dbusmenu-gtk3-sys-0.1.0,dbusmenu-gtk3-sys,0.1.0,https://github.com/ralismark/dbusmenu-rs,github,14,0,0,1,"extern ""C"""
dcap-provider-0.4.0,dcap-provider,0.4.0,https://github.com/fortanix/rust-sgx,github,4,0,0,1,"extern ""C"""
dcap-ql-sys-0.2.3,dcap-ql-sys,0.2.3,https://github.com/fortanix/rust-sgx,github,4,0,0,1,"extern ""C"""
dear-imgui-ash-0.18.0,dear-imgui-ash,0.18.0,https://github.com/Latias94/dear-imgui-rs,github,32,0,0,4,"extern ""C"""
dear-imgui-bevy-0.18.0,dear-imgui-bevy,0.18.0,https://github.com/Latias94/dear-imgui-rs,github,60,0,0,6,"extern ""C"""
dear-imgui-build-support-0.18.0,dear-imgui-build-support,0.18.0,https://github.com/Latias94/dear-imgui-rs,github,2,0,0,1,"extern ""C"""
dear-imgui-cte-0.18.0,dear-imgui-cte,0.18.0,https://github.com/Latias94/dear-imgui-rs,github,12,0,0,3,"extern ""C"""
dear-imgui-cte-sys-0.18.0,dear-imgui-cte-sys,0.18.0,https://github.com/Latias94/dear-imgui-rs,github,696,0,0,5,"extern ""C"""
dear-imgui-glow-0.18.0,dear-imgui-glow,0.18.0,https://github.com/Latias94/dear-imgui-rs,github,27,0,0,5,"extern ""C"""
